HIGH_DEG,INST_TYPE,INST_EXP_PS,AVG_FAC_SAL_PM,TS,TS_MEN,TS_WOM,TS_MAR,TS_DPEN,TS_VET,PER_PT,ST_FI_LO,ST_FI_M1,ST_FI_M2,ST_FI_H1,ST_FI_H2,HL_ED_P_MS,HL_ED_P_HS,HL_ED_P_PS,HECR
4,2,21223,9704,7747,0.4737,0.5263,0.025435074,0.88085676,0.005354752,0.0062,0.176260598,0.103971441,0.147701919,0.199464525,0.372601517,0.010454546,0.120454546,0.869090909,0.9052
4,2,4432,4554,1834,0.4171,0.5829,0.101112235,0.793731042,0.019211325,0.1778,0.23255814,0.141557128,0.225480283,0.233569262,0.166835187,0.015839493,0.335797255,0.648363252,0.4871
3,2,3092,4112,1236,0.2783,0.7217,0.145519874,0.432517404,0.034583427,0.0752,0.575342466,0.182798114,0.131821244,0.077251291,0.032786885,0.096599028,0.461846242,0.44155473,0.6715
4,2,3989,4677,987,0.306,0.694,0.156648452,0.599271403,0.021857924,0.2087,0.324225865,0.132969035,0.224043716,0.198542805,0.120218579,0.019157088,0.4348659,0.545977012,0.9861
4,2,6301,5186,973,0.3135,0.6865,0.099800399,0.698602794,0.01996008,0.2066,0.28742515,0.181636727,0.201596806,0.203592814,0.125748503,0.053763441,0.455913979,0.490322581,0.5775
4,2,4324,4941,2970,0.1781,0.8219,0.201538462,0.618461539,0.018461539,0.6956,0.223076923,0.116923077,0.196923077,0.253846154,0.209230769,0.038647343,0.449275362,0.512077295,0.5208
4,2,4058,5521,2336,0.2586,0.7414,0.120404412,0.663602941,0.013786765,0.3604,0.303308824,0.153492647,0.182904412,0.186580882,0.173713235,0.072763029,0.45034415,0.476892822,0.4948
4,1,5661,5500,17897,0.5704,0.4296,0.161286317,0.639061336,0.098584554,0.1152,0.377948845,0.166997765,0.16339707,0.153588279,0.138068041,0.022242817,0.379187078,0.598570105,0.4038
4,1,4622,5436,8881,0.4067,0.5933,0.113686534,0.680463576,0.057671082,0.212,0.370584989,0.149558499,0.174668874,0.18294702,0.122240618,0.014438348,0.423332371,0.562229281,0.3368
4,2,4656,5123,912,0.4857,0.5143,0.254117647,0.534117647,0.044705882,0.0822,0.302352941,0.190588235,0.216470588,0.162352941,0.128235294,0.045278137,0.344113842,0.610608021,0.3245
4,1,4325,5327,10192,0.4882,0.5118,0.074907236,0.794990724,0.048005566,0.1537,0.277365492,0.131493507,0.178107607,0.216604824,0.196428571,0.013520039,0.410912603,0.575567359,0.4457
4,2,6149,4436,1965,0.4036,0.5964,0.075195313,0.83984375,0.013671875,0.1008,0.221679688,0.130859375,0.200195313,0.23828125,0.208984375,0.011011011,0.332332332,0.656656657,0.4655
4,1,5837,5379,16443,0.469,0.531,0.045085232,0.86968297,0.017842919,0.1024,0.239764219,0.135415007,0.186394775,0.250756731,0.187669269,0.008665795,0.421190321,0.570143885,0.5253
4,2,5443,4124,1530,0.3294,0.6706,0.195121951,0.636856369,0.029810298,0.3222,0.262872629,0.16802168,0.231707317,0.230352304,0.107046071,0.028288543,0.40311174,0.568599717,0.4737
3,2,6689,4312,1030,0.4369,0.5631,0.153518124,0.750533049,0.02771855,0.0864,0.181236674,0.134328358,0.219616205,0.275053305,0.189765458,0.030701754,0.27631579,0.692982456,0.6219
4,2,5141,5003,2711,0.336,0.664,0.126013265,0.700810612,0.020633751,0.3589,0.256448047,0.164333088,0.190125276,0.20486367,0.184229919,0.016884114,0.444359171,0.538756715,0.5171
4,1,5568,5349,9046,0.482,0.518,0.079931973,0.807256236,0.022959184,0.1335,0.310941043,0.146825397,0.214002268,0.202664399,0.125566893,0.010285043,0.459300617,0.53041434,0.3763
4,1,6746,6952,26792,0.4598,0.5402,0.026691361,0.888985728,0.011657043,0.0552,0.223553764,0.117659876,0.163089661,0.217343937,0.278352762,0.007247185,0.303601293,0.689151522,0.6667
3,3,2653,3038,572,0.8794,0.1206,0.281832712,0.281832712,0.165157166,0,0.725093234,0.108151305,0.093233884,0.055407565,0.018114012,0.072815534,0.495145631,0.432038835,0.3401
3,2,5541,5103,1339,0.2599,0.7401,0.125203252,0.642276423,0.017886179,0.3159,0.299186992,0.159349594,0.18699187,0.219512195,0.13495935,0.020512821,0.420512821,0.558974359,0.4344
4,2,2732,3421,1179,0.5581,0.4419,0.286,0.536,0.068,0.2095,0.384,0.186,0.216,0.144,0.07,0.023454158,0.552238806,0.424307036,0.4072
3,2,4116,4867,2651,0.3949,0.6051,0.238796808,0.599754451,0.030079804,0.1441,0.272559853,0.174340086,0.26519337,0.203806016,0.084100675,0.01566416,0.399122807,0.585213033,0.5517
4,2,5596,6006,3474,0.3941,0.6059,0.05803196,0.85449958,0.009251472,0.1007,0.183347351,0.114381834,0.194280908,0.216148024,0.291841884,0.012027491,0.243127148,0.744845361,0.6635
4,2,8677,4551,2037,0.1915,0.8085,0.181940701,0.70754717,0.020215633,0.7315,0.270889488,0.173854447,0.199460916,0.203504043,0.152291105,0.023319616,0.33744856,0.639231824,0.5357
3,2,2407,4201,1314,0.3531,0.6469,0.141618497,0.661849711,0.034682081,0.2801,0.306358382,0.156069364,0.213872832,0.196531792,0.12716763,0.016393443,0.441132638,0.54247392,0.3425
4,1,6094,7260,21035,0.5588,0.4412,0.044960021,0.874819767,0.019530738,0.0937,0.205138288,0.135142221,0.222571766,0.244068685,0.193079041,0.004409996,0.300414272,0.695175732,0.6106
4,1,9179,7605,19337,0.4514,0.5486,0.045482866,0.852647975,0.015109034,0.1321,0.209501558,0.122741433,0.180996885,0.234890966,0.251869159,0.004763417,0.270879644,0.724356939,0.636
4,1,4173,5715,11858,0.4273,0.5727,0.04328815,0.876257105,0.017927416,0.114,0.192173153,0.131613467,0.224967206,0.269129865,0.18211631,0.005775211,0.347179032,0.647045757,0.6221
4,1,4103,4775,4129,0.4013,0.5987,0.115406163,0.757422969,0.022408964,0.1342,0.306442577,0.159103642,0.21232493,0.208403361,0.11372549,0.012188044,0.416715032,0.571096924,0.4126
4,1,4222,4669,4283,0.4483,0.5517,0.115698267,0.77420999,0.020897044,0.1188,0.272171254,0.183995923,0.259429154,0.211009174,0.073394495,0.010989011,0.383568812,0.605442177,0.4154
4,2,2195,4571,2389,0.4295,0.5705,0.41218638,0.296296296,0.090203106,0.1959,0.292114695,0.191756272,0.223416965,0.197132617,0.09557945,0.045022194,0.440710209,0.514267597,0.38
4,1,5673,6449,18534,0.4866,0.5134,0.055197011,0.833389946,0.022248641,0.1025,0.25560462,0.125849185,0.173063859,0.199048913,0.246433424,0.004514673,0.268796666,0.726688661,0.5445
4,2,2899,3992,1202,0.3594,0.6406,0.346483705,0.430531732,0.042881647,0.2953,0.337907376,0.144082333,0.209262436,0.204116638,0.104631218,0.01814882,0.359346643,0.622504537,0.4699
4,1,5529,5730,17416,0.5318,0.4682,0.079692614,0.821687776,0.032019354,0.1686,0.241924007,0.13903515,0.211185428,0.233954746,0.173900669,0.008147825,0.324021534,0.667830642,0.4543
4,2,3793,3522,640,0.3984,0.6016,0.198257081,0.649237473,0.041394336,0.2422,0.305010893,0.145969499,0.230936819,0.220043573,0.098039216,0.032332564,0.357967667,0.609699769,0.3483
4,2,4484,4016,1230,0.4553,0.5447,0.209032258,0.655483871,0.04516129,0.1016,0.225806452,0.16516129,0.250322581,0.224516129,0.134193548,0.014608234,0.305444887,0.679946879,0.4424
4,1,3590,4797,4952,0.5232,0.4768,0.133986928,0.707282913,0.027544351,0.0838,0.35480859,0.173202614,0.196078431,0.175536881,0.100373483,0.010633156,0.396810053,0.592556791,0.4666
4,2,4925,3913,963,0.4953,0.5047,0.276,0.56,0.044,0.3801,0.202,0.17,0.216,0.274,0.138,0.035196687,0.360248447,0.604554865,0.5192
4,2,3248,3734,1448,0.4779,0.5221,0.052948255,0.884476534,0.012033694,0.0311,0.341756919,0.160048135,0.211793021,0.185318893,0.101083033,0.013647643,0.450372208,0.535980149,0.3313
4,1,9457,6748,16743,0.4846,0.5154,0.111547385,0.696055685,0.027485276,0.1005,0.373549884,0.124397644,0.159378904,0.166517937,0.176155631,0.018346924,0.340437361,0.641215715,0.5082
4,1,8821,6033,13017,0.4651,0.5349,0.113577332,0.634946871,0.042739079,0.2732,0.448406139,0.155371901,0.156552538,0.148996458,0.090672963,0.016729089,0.416479401,0.566791511,0.3003
4,1,3660,4709,6453,0.4158,0.5842,0.14695569,0.720433535,0.018489002,0.1176,0.487089576,0.14854957,0.156518967,0.136436085,0.071405802,0.041736789,0.503534164,0.454729048,0.3417
4,1,4242,5060,7000,0.4404,0.5596,0.127988231,0.727473336,0.027583671,0.1079,0.394262597,0.146745127,0.176903273,0.184626701,0.097462302,0.018090839,0.452655889,0.529253272,0.443
4,1,3765,5403,12185,0.4271,0.5729,0.139914338,0.712624924,0.032021212,0.1719,0.394656333,0.16500102,0.188048134,0.148276565,0.104017948,0.028380993,0.470651473,0.500967534,0.365
4,1,4934,5783,23420,0.475,0.525,0.062107367,0.812250143,0.023700742,0.0921,0.323101085,0.141918904,0.15905197,0.175471159,0.200456882,0.012633769,0.348097503,0.639268728,0.5024
4,1,3081,5125,7723,0.5212,0.4788,0.129798308,0.730318803,0.045217957,0.1506,0.401756669,0.166232921,0.164606376,0.160377359,0.107026675,0.009575923,0.408686731,0.581737346,0.4114
4,2,7582,6209,3234,0.3776,0.6224,0.053249804,0.811276429,0.020360219,0.179,0.298355521,0.14330462,0.184025059,0.166797181,0.207517619,0.009677419,0.285483871,0.70483871,0.5188
4,2,2913,4340,1116,0.2339,0.7661,0.205542725,0.494226328,0.030023095,0.3943,0.45034642,0.127020785,0.19630485,0.129330254,0.096997691,0.026960784,0.43872549,0.534313726,0.3263
4,2,14528,7584,6801,0.479,0.521,0.057231588,0.766193434,0.022626442,0.211,0.322537711,0.13487134,0.15971606,0.145962733,0.236912156,0.01010101,0.211202939,0.778696051,0.7207
4,2,7199,4858,3071,0.2927,0.7073,0.020011772,0.896409653,0.010594467,0.0264,0.39905827,0.157739847,0.168922896,0.130076516,0.144202472,0.008838384,0.252525253,0.738636364,0.4677
4,2,2532,4502,1455,0.3505,0.6495,0.172566372,0.640117994,0.04719764,0.4227,0.39380531,0.150442478,0.227138643,0.151917404,0.076696165,0.018489985,0.482280431,0.499229584,0.5225
3,1,4130,4862,2226,0.323,0.677,0.069340017,0.835421888,0.025898079,0.1056,0.298245614,0.137844612,0.222222222,0.242272348,0.099415205,0.013651877,0.403583618,0.582764505,0.5193
3,1,4025,4495,770,0.3636,0.6364,0.185267857,0.625,0.051339286,0.2792,0.464285714,0.185267857,0.176339286,0.107142857,0.066964286,0.030732861,0.460992908,0.508274232,0.3741
4,1,6149,5861,7109,0.5126,0.4874,0.056256393,0.84725537,0.023866348,0.1628,0.290487555,0.144220934,0.201159223,0.20627344,0.157858848,0.007681564,0.335195531,0.657122905,0.482
4,1,3366,5191,3000,0.3787,0.6213,0.107705779,0.631348511,0.0323993,0.274,0.401050788,0.177758319,0.19089317,0.133975482,0.096322242,0.014634146,0.390243902,0.595121951,0.386
3,2,4208,3709,1055,0.4085,0.5915,0.218947368,0.48631579,0.04631579,0.4569,0.28,0.185263158,0.214736842,0.172631579,0.147368421,0.051522248,0.31147541,0.637002342,0.4058
4,2,75602,7435,2325,0.5389,0.4611,0.108891753,0.556056701,0.019329897,0.0813,0.416881443,0.092139175,0.12371134,0.12757732,0.239690722,0.017298736,0.142381903,0.840319361,0.8784
4,1,6125,6228,8310,0.4869,0.5131,0.083424012,0.707653246,0.034457744,0.2083,0.335509612,0.154878491,0.158868335,0.158505622,0.19223794,0.026086957,0.309640832,0.664272212,0.509
4,1,6762,7244,23651,0.5111,0.4889,0.047575954,0.828700711,0.026632191,0.0981,0.264770524,0.122689076,0.156173239,0.172204266,0.284162896,0.012997454,0.223904596,0.76309795,0.6398
4,1,4428,4999,2730,0.4048,0.5952,0.022794118,0.883823529,0.007352941,0.0648,0.381617647,0.166911765,0.186029412,0.136029412,0.129411765,0.012244898,0.361632653,0.626122449,0.3
4,1,4172,5630,5345,0.4043,0.5957,0.041740361,0.79766537,0.025468695,0.1173,0.390166254,0.176158472,0.182879377,0.126989742,0.123806155,0.01372011,0.348882791,0.637397099,0.394
4,2,75581,7435,2320,0.5388,0.4612,0.108891753,0.556056701,0.019329897,0.0793,0.416881443,0.092139175,0.12371134,0.12757732,0.239690722,0.017298736,0.142381903,0.840319361,0.6977
4,1,3596,5232,5118,0.4306,0.5694,0.042709868,0.853215513,0.019636721,0.101,0.198821797,0.10652921,0.149729995,0.202258223,0.342660776,0.00501002,0.338677355,0.656312625,0.6262
4,1,3577,5709,12642,0.401,0.599,0.06116208,0.788049871,0.021406728,0.144,0.228652082,0.129146083,0.15078805,0.195483416,0.295930369,0.006312212,0.323379461,0.670308327,0.5936
3,2,5190,4658,1904,0.2652,0.7348,0.087968952,0.79301423,0.015523933,0.2532,0.20698577,0.135834411,0.175937904,0.265200518,0.216041397,0.017195767,0.440476191,0.542328042,0.495
4,2,4310,4374,1290,0.4519,0.5481,0.078202995,0.752079867,0.023294509,0.1682,0.342762063,0.146422629,0.22296173,0.173044925,0.114808652,0.03030303,0.40285205,0.56684492,0.3867
4,2,14719,7365,15671,0.4101,0.5899,0.006829088,0.958102621,0.002583979,0.0329,0.162236988,0.104835733,0.163898117,0.219822813,0.349206349,0.010752688,0.173174873,0.816072439,0.6837
4,1,3407,5379,6568,0.3879,0.6121,0.054296708,0.791791364,0.02180419,0.1749,0.285592133,0.131252672,0.181274049,0.233433091,0.168448055,0.022114109,0.367536488,0.610349403,0.487
4,2,4569,4220,1463,0.417,0.583,0.245942572,0.448189763,0.04619226,0.0103,0.267166042,0.20474407,0.210986267,0.192259675,0.124843945,0.043250328,0.359108781,0.597640891,0.5137
4,1,3175,5360,3124,0.4229,0.5771,0.067375887,0.79787234,0.021276596,0.2116,0.273049645,0.145390071,0.203014184,0.212765957,0.165780142,0.037629351,0.409219191,0.553151458,0.4405
4,1,3836,5268,3649,0.3497,0.6503,0.04245283,0.833333333,0.014937107,0.1809,0.243710692,0.132075472,0.183962264,0.231918239,0.208333333,0.014851485,0.372937294,0.612211221,0.4419
4,2,79912,11001,3567,0.5299,0.4701,0.055353241,0.665695557,0.007283321,0.039,0.388929352,0.106336489,0.130371449,0.116533139,0.25782957,0.018532246,0.14529281,0.836174944,0.9751
4,1,6180,7545,6402,0.6068,0.3932,0.067319983,0.744780571,0.030251385,0.2024,0.298253089,0.14955262,0.179377929,0.197699191,0.175117171,0.028207461,0.382165605,0.589626934,0.4326
4,1,7360,7396,17930,0.5009,0.4991,0.024183461,0.89228631,0.012925643,0.0541,0.238359972,0.115913829,0.178735233,0.203752606,0.26323836,0.017604618,0.246464647,0.735930736,0.571
3,2,4425,4519,1648,0.3792,0.6208,0.043000915,0.815187557,0.010064044,0.1487,0.430009149,0.166514181,0.162854529,0.139066789,0.101555352,0.038662487,0.380355277,0.580982236,0.3685
3,2,3266,3078,3014,0.3321,0.6679,0.279466271,0.406968125,0.020756116,0.6841,0.541141586,0.162342476,0.122312824,0.098591549,0.075611564,0.046079224,0.460792239,0.493128537,0.488
4,1,5889,5363,1350,0.3963,0.6037,0.10172144,0.752738654,0.026604069,0.1519,0.302034429,0.153364632,0.17057903,0.212832551,0.161189358,0.024549918,0.39116203,0.584288052,0.33
4,2,8790,6885,19447,0.4991,0.5009,0.033888889,0.866666667,0.007592593,0.3593,0.22962963,0.13962963,0.165185185,0.190555556,0.275,0.018419033,0.272831926,0.708749041,0.4505
4,1,2464,5317,6111,0.3828,0.6172,0.065763052,0.74497992,0.024096386,0.2435,0.352911647,0.15311245,0.172188755,0.175702811,0.146084337,0.026245313,0.412426352,0.561328334,0.3292
4,2,6469,5576,2884,0.43,0.57,0.20662869,0.487312273,0.035214915,0.112,0.264629726,0.191092698,0.158467116,0.177628172,0.208182289,0.059468822,0.34295612,0.597575058,0.6639
4,1,6328,6975,5128,0.4668,0.5332,0.060745513,0.802577082,0.020708698,0.1416,0.283018868,0.138518178,0.17671422,0.223193741,0.178554993,0.041727317,0.345948569,0.612324115,0.4891
4,2,6520,7343,3073,0.4273,0.5727,0.030873494,0.861445783,0.012801205,0.18,0.304216868,0.143072289,0.182981928,0.196536145,0.173192771,0.0322841,0.343018563,0.624697337,0.5079
3,2,5902,5178,3029,0.8475,0.1525,0.029368576,0.883259912,0.014684288,0.2301,0.218795888,0.133627019,0.185756241,0.234948605,0.226872247,0.020865533,0.3438949,0.635239567,0.6324
4,2,4674,6716,3248,0.6459,0.3541,0.056492412,0.861720068,0.021079258,0.4076,0.173693086,0.129005059,0.198145025,0.26391231,0.235244519,0.014808362,0.340592335,0.644599303,0.4896
4,1,3945,5293,3833,0.462,0.538,0.034828808,0.870720189,0.011216057,0.1464,0.195985832,0.108028335,0.16824085,0.26918536,0.258559622,0.009129641,0.333536214,0.657334145,0.538
4,1,3442,5367,3594,0.3678,0.6322,0.125,0.66609589,0.023116438,0.2702,0.338184932,0.148972603,0.190068493,0.1875,0.135273973,0.036297641,0.413793103,0.549909256,0.3247
4,1,4064,6234,17014,0.4175,0.5825,0.054831532,0.842975207,0.017482518,0.1539,0.227590591,0.134456453,0.182612842,0.230928163,0.224411952,0.004395962,0.406545099,0.589058939,0.4665
4,2,6002,5304,3693,0.3507,0.6493,0.133564014,0.543944637,0.031141869,0.4148,0.400692042,0.18200692,0.152249135,0.140484429,0.124567474,0.040212443,0.376327769,0.583459788,0.4862
4,1,3788,5716,17357,0.398,0.602,0.093211009,0.682018349,0.027522936,0.3237,0.348440367,0.14,0.150458716,0.186605505,0.174495413,0.014584533,0.365764729,0.619650739,0.3481
3,2,3827,3824,1218,0.4015,0.5985,0.224086871,0.631786772,0.045409674,0.0944,0.169792695,0.166831195,0.243830207,0.27739388,0.142152024,0.018218624,0.351214575,0.630566802,0.3677
4,1,3791,5796,13103,0.3989,0.6011,0.084775087,0.793771626,0.017128028,0.1813,0.209861592,0.133564014,0.205709343,0.248961938,0.201903114,0.00990099,0.379773692,0.610325318,0.4836
4,1,3647,5416,3146,0.4895,0.5105,0.11820331,0.713159969,0.048069346,0.1812,0.331757289,0.158392435,0.192277384,0.19070134,0.126871552,0.015561016,0.430794431,0.553644554,0.3485
4,2,6032,6124,2942,0.7559,0.2441,0.132575758,0.630050505,0.050505051,0.5588,0.339646465,0.146464647,0.156565657,0.191919192,0.16540404,0.035761589,0.42384106,0.540397351,0.3779
4,2,4148,5162,2910,0.2254,0.7746,0.244716352,0.37374861,0.026696329,0.5467,0.388209121,0.177975528,0.13570634,0.140155729,0.157953281,0.029239766,0.416374269,0.554385965,0.4397
4,1,11185,8071,24015,0.5015,0.4985,0.03912836,0.854461587,0.014315254,0.0627,0.260696676,0.113090504,0.149832989,0.176554796,0.299825036,0.010110894,0.212818004,0.777071102,0.8246
4,1,8210,7316,33835,0.4711,0.5289,0.034454693,0.880991138,0.013293543,0.1245,0.224181588,0.110508229,0.157080846,0.207270754,0.300958582,0.006693316,0.275355582,0.717951102,0.6643
4,1,4481,5889,6091,0.4697,0.5303,0.131367292,0.638739946,0.025469169,0.4175,0.373994638,0.152815013,0.172252011,0.155495979,0.145442359,0.034066714,0.39602555,0.569907736,0.4256
4,1,3976,5400,5934,0.3532,0.6468,0.194193241,0.523560209,0.045216564,0.4223,0.393622085,0.140409329,0.154688244,0.171822942,0.139457401,0.023916293,0.391131041,0.584952666,0.3461
4,1,3954,5941,7049,0.4697,0.5303,0.095531088,0.734132124,0.04630829,0.1589,0.34261658,0.130505181,0.188795337,0.204987047,0.133095855,0.007021063,0.396857238,0.596121698,0.3634
4,1,4625,6694,10539,0.3474,0.6526,0.115132846,0.657681941,0.021948402,0.335,0.356950327,0.13400077,0.15864459,0.169811321,0.180592992,0.020672882,0.388325902,0.591001216,0.4131
4,2,3351,4313,1717,0.3401,0.6599,0.177905309,0.545193687,0.034433286,0.5562,0.291248207,0.164992826,0.192252511,0.210903874,0.140602583,0.018404908,0.481595092,0.5,0.3936
4,2,4985,4013,2111,0.3444,0.6556,0.404119318,0.290482955,0.063210227,0.19,0.280539773,0.196732955,0.217329546,0.178977273,0.126420455,0.049019608,0.423076923,0.527903469,0.474
4,1,4382,6130,20350,0.4606,0.5394,0.059228453,0.82604331,0.020937903,0.1881,0.218127062,0.117022802,0.168507099,0.228452603,0.267890435,0.007334605,0.336071586,0.65659381,0.5072
4,2,5679,4503,2392,0.3967,0.6033,0.187989556,0.550913838,0.026979983,0.1722,0.277632724,0.17667537,0.17232376,0.212358573,0.161009574,0.016651249,0.307123034,0.676225717,0.4628
4,1,2310,5409,3714,0.4739,0.5261,0.126126126,0.693693694,0.041441441,0.1648,0.375975976,0.147747748,0.198198198,0.185585586,0.092492493,0.008119925,0.321049344,0.670830731,0.3815
4,2,5379,4961,2428,0.3657,0.6343,0.116613419,0.813099042,0.019169329,0.04,0.178913738,0.125399361,0.199680511,0.258785943,0.237220447,0.008972268,0.194942904,0.796084829,0.7415
4,2,2206,3525,1315,0.397,0.603,0.282872928,0.482872928,0.045303867,0.0669,0.240883978,0.167955801,0.24198895,0.243093923,0.106077348,0.027577938,0.338129496,0.634292566,0.3423
4,1,2658,5853,9723,0.4799,0.5201,0.072768192,0.819454864,0.026006502,0.135,0.235058765,0.134783696,0.223805952,0.251562891,0.154788697,0.009043928,0.345478036,0.645478036,0.429
4,1,11187,8019,27580,0.4835,0.5165,0.052986313,0.816051431,0.017109083,0.1982,0.260472833,0.125570303,0.175031107,0.222314392,0.216611365,0.011526751,0.264136581,0.724336668,0.4864
4,1,3676,5507,5702,0.3623,0.6377,0.073224044,0.804007286,0.016393443,0.1501,0.262659381,0.151912568,0.241894353,0.226958106,0.116575592,0.011135858,0.287305123,0.70155902,0.4012
4,1,2385,5665,12416,0.4559,0.5441,0.067191946,0.79798643,0.024294156,0.2125,0.265047056,0.148172467,0.205734296,0.228058656,0.152987525,0.00768709,0.376215239,0.616097671,0.408
4,2,5394,4582,934,0.0824,0.9176,0.210400478,0.444710102,0.014943216,0.7281,0.356246264,0.164973102,0.166766288,0.185295876,0.12671847,0.022944551,0.354365838,0.622689611,0.4
4,2,6552,4312,1365,0.2586,0.7414,0.140397351,0.732450331,0.03178808,0.1077,0.210596027,0.139072848,0.210596027,0.267549669,0.172185431,0.01504788,0.296853625,0.688098495,0.4708
4,2,6928,5535,5068,0.4611,0.5389,0.037601626,0.87703252,0.013211382,0.1194,0.171747968,0.12296748,0.169207317,0.223577236,0.3125,0.006842105,0.24,0.753157895,0.6591
4,2,5384,4592,2233,0.0004,0.9996,0.210400478,0.444710102,0.014943216,0.1532,0.356246264,0.164973102,0.166766288,0.185295876,0.12671847,0.022944551,0.354365838,0.622689611,0.5112
4,1,2877,5564,5869,0.3941,0.6059,0.065243657,0.848570278,0.015706806,0.1126,0.209826822,0.131292791,0.218687072,0.268626661,0.171566653,0.006221485,0.348403152,0.645375363,0.395
